SECCODE,SECNAME,TDATE,TDATE1,MINTIME,STARTPRC,HIGHPRC,LOWPRC,ENDPRC,MINTQ,MINTM,UNIX,MARKET
399300,沪深300 ,2.01E+11,20140225,1000,2219.273,2225.007,2218.451,2218.451,627703000,6269648352,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1015,2218.257,2218.257,2206.825,2207.311,574503800,6164493980,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1030,2207.423,2208.883,2205.867,2205.867,504151700,5322634306,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1045,2205.579,2210.716,2204.101,2209.825,488362700,4801730338,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1100,2209.621,2209.621,2202.225,2202.225,399364300,3775266219,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1115,2201.776,2205.004,2200.288,2202.563,380418800,3597007432,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1130,2202.54,2208.351,2202.54,2208.283,409474400,3673158550,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1315,2209.09,2210.381,2208.448,2208.727,435255400,3505141885,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1330,2208.656,2208.941,2200.609,2200.609,411745200,3868037353,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1345,2200.189,2200.189,2190.357,2192.316,605417200,5797507226,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1400,2192.524,2193.861,2174.069,2174.069,700182700,6838718842,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1415,2173.496,2178.994,2170.228,2175.405,722642000,6604562810,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1430,2175.874,2175.874,2162.429,2166.672,732411500,6818931666,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1445,2165.996,2166.345,2151.101,2151.101,788493900,6924289931,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140225,1500,2150.267,2158.298,2150.178,2157.909,834647300,7251970174,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,930,2147.737,2147.737,2147.737,2147.737,45404900,379426985,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,945,2147.576,2155.564,2142.363,2142.363,763353700,7228123179,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1000,2141.092,2152.541,2137.279,2152.039,862065500,7751445605,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1015,2152.454,2159.212,2151.931,2159.212,648171100,5454234593,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1030,2159.662,2160.869,2152.49,2152.49,613999800,4751941526,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1045,2152.316,2160.373,2149.909,2159.636,412958500,3696482206,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1100,2160.452,2164.215,2158.383,2158.917,380209000,3508080695,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1115,2159.538,2159.793,2153.413,2156.073,308562500,2976117641,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1130,2155.681,2159.317,2155.681,2158.627,271085200,2540097544,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1315,2159.562,2161.735,2158.996,2159.447,286676600,2695866051,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1330,2159.671,2159.671,2147.296,2147.413,351281300,3304096553,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1345,2147.702,2147.784,2137.713,2143.513,516826700,4670719100,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1400,2143.654,2143.666,2139.229,2141.045,345552200,3133680879,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1415,2140.906,2146.072,2139.421,2146.072,368281600,3483123189,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1430,2146.605,2152.694,2146.605,2149.395,467145300,3631017999,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1445,2149.429,2158.984,2148.961,2158.984,555938400,4411482042,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140226,1500,2159.107,2163.664,2158.257,2163.405,601817400,5024645339,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,930,2170.81,2170.81,2170.81,2170.81,39800800,370780726,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,945,2171.357,2171.947,2160.653,2160.769,750315300,7290320220,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1000,2160.733,2171.147,2160.369,2164.151,643638800,6318199734,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1015,2164.551,2164.551,2159.954,2163.346,462549400,4483850831,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1030,2163.383,2165.435,2162.962,2163.621,480539900,4734151743,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1045,2164.062,2179.139,2164.062,2170.988,848061800,7087035941,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1100,2169.608,2170.002,2166.985,2168.344,504155600,4576229681,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1115,2168.388,2168.741,2154.39,2154.63,543842500,5090237054,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1130,2154.939,2162.588,2154.939,2162.348,415182000,3721996633,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1315,2163.292,2165.488,2156.645,2156.987,374035900,3597305057,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1330,2156.638,2171.053,2155.778,2170.194,628359500,4991406466,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1345,2170.051,2170.159,2159.918,2160.364,513278300,4614941680,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1400,2159.429,2168.502,2157.974,2167.63,598322300,5057751051,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1415,2168.096,2168.833,2166.025,2168.561,534369400,4565930201,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1430,2168.563,2168.651,2154.895,2154.895,523312300,4739506640,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1445,2154.597,2158.098,2153.813,2153.813,466094100,4306147185,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140227,1500,2153.391,2154.108,2150.328,2154.108,684571700,6042208810,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,930,2149.446,2149.446,2149.446,2149.446,53882700,431366232,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,945,2148.721,2155.094,2144.197,2148.26,841771800,7742755491,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1000,2148.329,2161.062,2148.251,2157.526,630332900,5753812912,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1015,2158.168,2166.822,2157.518,2163.95,542263500,4945832759,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1030,2163.622,2163.622,2156.26,2156.26,400340800,3918741878,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1045,2156.058,2159.422,2156.058,2156.188,336448000,3193824329,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1100,2156.097,2157.448,2152.804,2157.448,326898400,3200953608,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1115,2157.396,2158.073,2151.165,2151.165,289591800,2934724336,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1130,2150.713,2151.129,2140.074,2142.261,471668000,4195778306,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1315,2142.338,2142.347,2134.024,2142.251,409720800,3584116139,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1330,2142.172,2149.504,2141.337,2147.904,316201200,2757234479,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1345,2147.787,2160.851,2147.077,2160.851,420299500,3529736778,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1400,2162.469,2166.31,2160.303,2165.724,623973200,5493110392,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1415,2164.677,2170.152,2162.873,2170.152,456211100,4258329251,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1430,2171.157,2176.103,2169.276,2170.977,451797000,4315904805,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1445,2171.989,2179.207,2171.913,2179.207,444080300,4252149291,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140228,1500,2179.238,2180.292,2175.826,2178.971,651324700,5708427986,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,930,2173.907,2173.907,2173.907,2173.907,64018500,480758164,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,945,2172.672,2175.214,2168.538,2173.366,808741600,7336892163,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1000,2173.067,2180.41,2173.067,2177.476,672383700,6375061776,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1015,2177.122,2182.787,2175.166,2181.107,696150200,5721611182,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1030,2181.149,2181.418,2174.576,2177.669,629196700,4823454441,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1045,2178.083,2187.035,2178.083,2185.155,659595400,4705195891,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1100,2184.759,2188.78,2184.338,2186.895,522086200,3858717218,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1115,2187.314,2194.196,2187.314,2190.421,512560700,4100175428,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1130,2189.82,2190.145,2184.607,2186.287,320824300,2868152150,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1315,2186.76,2188.938,2185.897,2186.026,307146100,2698236432,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1330,2185.53,2188.528,2183.737,2188.344,361249800,3299365541,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1345,2188.343,2189.346,2186.994,2189.175,340814800,3071786674,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1400,2189.15,2189.792,2181.182,2181.47,491396600,3993796105,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1415,2181.501,2182.73,2179.371,2180.256,406987400,3608142116,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1430,2179.923,2183.454,2178.487,2182.618,408734200,3719555307,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1445,2183.098,2184.334,2182.662,2184.334,396255400,3514536928,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140303,1500,2184.342,2190.37,2184.342,2190.37,609089800,5233302381,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,930,2183.858,2183.858,2183.858,2183.858,65268900,471253144,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,945,2182.5,2182.817,2174.622,2176.223,866882200,7277802241,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1000,2175.326,2176.589,2169.48,2175.648,727701300,5882689139,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1015,2175.932,2177.915,2174.221,2174.221,511191100,4489182622,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1030,2173.452,2181.66,2171.874,2181.66,439473400,4092600725,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1045,2181.611,2183.599,2180.953,2181.077,366594200,3566918561,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1100,2180.873,2180.873,2175.337,2176.188,308043500,2962571316,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1115,2175.451,2175.451,2170.088,2170.644,380658200,3229575141,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1130,2170.618,2173.978,2169.997,2170.043,381598500,3153918173,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1315,2170.459,2172.783,2170.459,2172.594,285503000,2600152009,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1330,2172.47,2172.47,2161.959,2161.959,467038100,4109102758,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1345,2163.066,2166.164,2162.907,2164.609,329943100,2931810812,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1400,2165.37,2172.646,2165.37,2171.304,334850400,3005754516,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1415,2171.295,2178.316,2171.017,2174.51,348461900,3217942741,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1430,2174.375,2181.64,2173.813,2181.64,388000400,3546968525,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1445,2181.715,2188.064,2181.715,2185.744,551044600,4931984896,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140304,1500,2186.003,2186.077,2182.243,2184.273,554672200,5221210716,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,930,2187.352,2187.352,2187.352,2187.352,34533700,294756497,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,945,2188.085,2188.518,2180.115,2182.755,618035900,5638418679,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1000,2182.724,2182.724,2173.602,2176.053,512000000,4919871676,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1015,2176.561,2178.697,2173.156,2175.993,442327900,4083704361,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1030,2175.849,2178.639,2174.946,2175.712,380527900,3437941365,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1045,2175.328,2175.328,2170.299,2170.819,377229300,3228452170,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1100,2170.296,2177.149,2170.018,2177.149,265845200,2357928674,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1115,2177.599,2181.177,2176.644,2179.809,257293000,2453108875,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1130,2179.571,2181.086,2177.227,2181.066,228617800,2173108212,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1315,2182.202,2182.666,2176.251,2176.703,272116300,2401688745,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1330,2176.868,2178.652,2174.943,2175.014,278730400,2664986940,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1345,2175.029,2181.503,2173.906,2181.503,383880600,3211453793,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1400,2181.402,2181.402,2175.948,2176.541,324238000,2967364635,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1415,2176.675,2177.068,2170.314,2170.314,337664800,3228923708,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1430,2170.331,2171.899,2161.812,2161.875,441617500,3978806804,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1445,2161.828,2166.447,2161.044,2161.044,398329700,3603573348,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140305,1500,2160.914,2164.253,2159.863,2163.976,580213500,5025590920,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,930,2159.397,2159.397,2159.397,2159.397,21473500,198632986,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,945,2158.944,2164.272,2156.811,2158.18,469762500,4546653141,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1000,2157.501,2157.501,2141.808,2142.147,591608700,5344609084,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1015,2142.379,2147.606,2139.698,2139.698,407439700,3906814633,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1030,2139.331,2148.965,2136.763,2148.965,444380200,4098794578,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1045,2148.984,2149.688,2145.913,2149.688,394127100,3484163505,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1100,2149.523,2149.523,2142.034,2142.257,297422200,2868404659,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1115,2141.576,2145.359,2138.927,2145.359,344668200,2994940708,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1130,2145.875,2163.142,2145.875,2163.142,494855200,4008661668,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1315,2164.454,2172.772,2161.519,2172.772,521053200,4095313278,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1330,2173.256,2174.098,2164.162,2164.162,392129000,3396261900,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1345,2164.013,2169.788,2162.459,2168.671,308957100,2687165489,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1400,2169.045,2177.251,2167.689,2177.251,461142800,4016305232,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1415,2177.125,2177.874,2171.135,2173.828,394991200,3619240586,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1430,2174.003,2179.451,2173.699,2179.17,427127100,3801201698,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1445,2179.256,2180.998,2173.941,2174.806,452219100,4042662521,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140306,1500,2175.14,2175.976,2172.824,2173.634,486019900,4385197991,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,930,2170.043,2170.043,2170.043,2170.043,45360900,344029205,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,945,2169.823,2181.235,2169.537,2175.356,767397100,6651239236,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1000,2174.868,2187.18,2174.256,2184.729,616771300,5366450793,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1015,2184.755,2189.06,2181.598,2183.35,593429000,5036988227,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1030,2183.349,2188.334,2183.349,2186.848,455579500,3860029735,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1045,2186.94,2186.94,2176.867,2177.435,441973100,3477525177,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1100,2177.404,2178.588,2176.142,2178.588,246908600,2410843778,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1115,2178.563,2179.49,2172.711,2173.313,297835200,2914254136,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1130,2172.54,2172.54,2165.679,2169.636,360520400,3371906277,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1315,2169.88,2173.365,2167.33,2172.949,211452500,1977922479,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1330,2171.715,2175.875,2171.357,2175.313,235083100,2594813769,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1345,2175.591,2178.265,2175.379,2176.721,255601600,2872459231,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1400,2176.737,2179.895,2176.487,2177.211,253596600,2695496848,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1415,2177.31,2177.31,2170.754,2170.918,335319800,3116004227,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1430,2171.021,2171.21,2161.58,2165.004,490680400,4311295478,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1445,2165.128,2170.613,2165.127,2168.294,320888500,3225190872,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140307,1500,2168.031,2168.856,2167.417,2168.358,498120100,4466728506,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,930,2149.676,2149.676,2149.676,2149.676,56658200,395896251,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,945,2146.557,2146.557,2135.198,2135.198,754275700,6523729903,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1000,2133.666,2133.666,2127.518,2131.07,639740200,5776667321,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1015,2131.345,2133.693,2130.245,2130.245,412786800,4024265512,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1030,2130.19,2136.316,2126.997,2136.254,446348000,4057884690,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1045,2136.313,2136.313,2132.79,2133.076,295253100,2774804411,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1100,2132.445,2139.045,2132.348,2138.204,281741800,2798061532,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1115,2137.318,2137.772,2132.015,2132.015,270080500,2780192746,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1130,2131.967,2132.405,2126.919,2127.352,372882900,3185346582,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1315,2126.986,2126.986,2120.365,2120.365,390187500,3357547158,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1330,2120.64,2120.846,2116.476,2120.846,406896700,3353040329,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1345,2120.721,2121.879,2117.407,2117.407,318986900,2792815467,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1400,2116.794,2116.794,2109.722,2112.255,453534500,3949250540,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1415,2112.162,2114.253,2105.729,2105.729,399333500,3487009600,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1430,2105.783,2106.279,2103.617,2105.008,438216700,3717991101,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1445,2104.786,2104.786,2095.067,2096.221,596210300,4989197396,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140310,1500,2096.091,2099.705,2095.854,2097.787,608507400,5122712033,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,930,2092.608,2092.608,2092.608,2092.608,23453400,174734487,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,945,2093.553,2100.835,2089.396,2091.203,533246000,4652683218,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1000,2090.818,2105.821,2090.555,2101.525,552559400,5161278502,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1015,2101.17,2101.428,2093.702,2094.328,396211700,3946124107,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1030,2093.767,2098.88,2093.767,2095.254,324014700,3081631818,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1045,2095.033,2104.811,2095.033,2101.778,370026100,3362032420,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1100,2101.88,2111.529,2101.88,2110.855,317952100,2956682795,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1115,2115.347,2117.073,2110.554,2112.283,367571000,3208305313,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1130,2112.38,2118.761,2112.38,2115.699,379055300,3382662346,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1315,2116.553,2116.553,2110.914,2111.373,252553100,2434363017,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1330,2110.26,2111.256,2103.289,2103.735,290892700,2766035006,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1345,2103.72,2105.244,2099.236,2099.54,296655400,2810182392,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1400,2099.736,2104.466,2099.659,2103.93,239852000,2405336730,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1415,2103.561,2103.561,2092.775,2092.79,345044000,3227916825,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1430,2093.148,2099.573,2092.95,2099.573,295298800,2630050694,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1445,2099.944,2107.038,2099.944,2107.038,335299200,2951921961,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140311,1500,2107.179,2109.104,2106.539,2108.661,442439400,3923840831,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,930,2102.801,2102.801,2102.801,2102.801,26317900,231527920,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,945,2102.944,2109.165,2097.801,2098.169,584825000,5449862504,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1000,2098.084,2113.15,2097.962,2113.15,544221500,4981339101,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1015,2113.851,2117.363,2111.734,2117.363,602388100,5118027766,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1030,2118.22,2122.773,2115.872,2116.2,531392100,4411294674,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1045,2116.289,2129.352,2116.289,2129.352,606929600,4781719312,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1100,2129.424,2130.41,2121.698,2122.025,349292600,2999918777,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1115,2122.357,2122.561,2112.405,2113.963,324989600,2816017837,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1130,2114.001,2114.357,2103.455,2103.958,360606800,3125241277,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1315,2103.9,2103.9,2100.243,2100.243,342811100,3034383432,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1330,2100.677,2101.411,2094.316,2100.717,497567100,4296620947,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1345,2100.659,2100.659,2091.33,2097.174,452730800,3643268097,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1400,2100.553,2113.795,2100.548,2112.718,417479700,3531637944,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1415,2113.285,2113.285,2105.139,2107.457,265711500,2245690962,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1430,2106.796,2107.359,2102.048,2103.69,260200800,2294764830,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1445,2104.14,2112.054,2104.14,2112.054,342899800,2995144835,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140312,1500,2111.9,2114.134,2110.579,2114.134,496610700,4158778959,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,930,2119.547,2119.547,2119.547,2119.547,46917000,317171229,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,945,2120.893,2127.31,2120.893,2126.331,761786400,6278708396,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1000,2124.668,2124.892,2116.304,2122.371,486490700,4594367619,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1015,2122.599,2140.296,2122.599,2140.296,615801600,5061105284,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1030,2141.743,2148.992,2139.241,2141.905,1060922100,7710165767,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1045,2141.814,2147.732,2141.441,2141.746,446282900,4151169363,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1100,2141.448,2141.58,2134.839,2140.77,355151300,3020319086,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1115,2140.927,2143.993,2140.884,2141.157,336675900,2842278879,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1130,2141.131,2143.569,2140.393,2143.569,225279900,2177394929,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1315,2144.872,2146.927,2144.356,2145.446,326304800,2906761486,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1330,2145.015,2145.139,2138.89,2138.89,296215900,2585863729,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1345,2138.919,2142.515,2138.632,2141.2,285562500,2446645522,1.39E+12,SZSE
