SECCODE,SECNAME,TDATE,MINTIME,STARTPRC,HIGHPRC,LOWPRC,ENDPRC,MINTQ,MINTM,UNIX,MARKET
399300,CSI300 ,20170414,1500,3483.383,3486.505,3479.687,3486.505,1215096600,12437176730,1.49E+12,SZSE
399300,CSI300 ,20170417,1500,3471.701,3480.454,3470.571,3479.942,1116971300,11182108621,1.49E+12,SZSE
399300,CSI300 ,20170418,1500,3464.978,3469.415,3462.63,3462.743,965287400,10580912079,1.49E+12,SZSE
399300,CSI300 ,20170419,1500,3447.158,3447.745,3443.555,3445.876,866160300,9675315024,1.49E+12,SZSE
399300,CSI300 ,20170420,1500,3463.183,3463.183,3458.576,3461.548,1016986000,11640117311,1.49E+12,SZSE
399300,CSI300 ,20170421,1500,3464.04,3468.875,3460.897,3466.787,1526887400,15491235828,1.49E+12,SZSE
399300,CSI300 ,20170424,1500,3426.908,3432.26,3425.155,3431.259,1644886900,17303040847,1.49E+12,SZSE
399300,CSI300 ,20170425,1500,3442.333,3442.68,3439.523,3440.974,750725600,8973859113,1.49E+12,SZSE
399300,CSI300 ,20170426,1500,3448.315,3448.315,3443.163,3445.183,884611600,10007129565,1.49E+12,SZSE
399300,CSI300 ,20170427,1500,3447.956,3447.956,3442.858,3446.72,880318100,9640159451,1.49E+12,SZSE
399300,CSI300 ,20170428,1500,3433.673,3439.753,3433.335,3439.753,926324800,10470244103,1.49E+12,SZSE
399300,CSI300 ,20170502,1500,3424.12,3426.604,3423.019,3426.577,810598000,8500334278,1.49E+12,SZSE
399300,CSI300 ,20170503,1500,3413.43,3415.31,3413.037,3413.128,721807000,7763821712,1.49E+12,SZSE
399300,CSI300 ,20170504,1500,3404.333,3405.525,3399.513,3404.386,890420200,9507813991,1.49E+12,SZSE
399300,CSI300 ,20170505,1500,3377.504,3382.971,3377.018,3382.55,1608968400,15828612784,1.49E+12,SZSE
399300,CSI300 ,20170508,1500,3362.307,3362.587,3356.409,3358.813,2162277000,19554511928,1.49E+12,SZSE
399300,CSI300 ,20170509,1500,3351.778,3352.532,3348.887,3352.532,610112500,7001948730,1.49E+12,SZSE
399300,CSI300 ,20170510,1500,3343.86,3343.897,3336.057,3337.701,1113210200,11402459108,1.49E+12,SZSE
399300,CSI300 ,20170511,1500,3354.853,3356.833,3353.172,3356.646,759611900,8161826203,1.49E+12,SZSE
399300,CSI300 ,20170512,1500,3380.422,3385.526,3380.309,3385.379,795167900,8869568028,1.49E+12,SZSE
399300,CSI300 ,20170515,1500,3397.49,3400.172,3395.973,3399.194,777218200,8717305187,1.49E+12,SZSE
399300,CSI300 ,20170516,1500,3423.416,3428.853,3422.592,3428.649,976660100,10310399043,1.49E+12,SZSE
399300,CSI300 ,20170517,1500,3412.279,3412.279,3408.335,3409.966,701644400,7859597749,1.50E+12,SZSE
399300,CSI300 ,20170518,1500,3396.686,3399.512,3394.029,3398.113,823048000,8553605073,1.50E+12,SZSE
399300,CSI300 ,20170519,1500,3399.179,3403.849,3397.907,3403.849,693282300,7692963407,1.50E+12,SZSE
399300,CSI300 ,20170522,1500,3393.31,3411.818,3392.632,3411.239,1330484000,13737370731,1.50E+12,SZSE
399300,CSI300 ,20170523,1500,3421.574,3424.194,3420.711,3424.194,1942091700,19670679019,1.50E+12,SZSE
399300,CSI300 ,20170524,1500,3410.217,3424.167,3409.556,3424.167,1081999800,10984663020,1.50E+12,SZSE
399300,CSI300 ,20170525,1500,3482.079,3486.104,3481.894,3485.658,1033223500,11178690497,1.50E+12,SZSE
399300,CSI300 ,20170526,1500,3480.354,3482.642,3477.879,3480.435,947626300,10267220606,1.50E+12,SZSE
399300,CSI300 ,20170531,1500,3487.926,3494.834,3487.233,3492.885,1094362900,12269779496,1.50E+12,SZSE
399300,CSI300 ,20170601,1500,3493.148,3499.053,3492.601,3497.738,1563896700,16423518094,1.50E+12,SZSE
399300,CSI300 ,20170602,1500,3485.911,3487.572,3485.625,3486.507,665161800,7388981926,1.50E+12,SZSE
399300,CSI300 ,20170605,1500,3464.084,3469.478,3463.342,3468.754,708865000,7547469863,1.50E+12,SZSE
399300,CSI300 ,20170606,1500,3483.12,3492.882,3483.12,3492.882,698956200,9063208800,1.50E+12,SZSE
399300,CSI300 ,20170607,1500,3532.101,3533.901,3529.873,3533.872,822608800,9764209803,1.50E+12,SZSE
399300,CSI300 ,20170608,1500,3561.436,3562.002,3558.424,3560.979,889883200,11567396801,1.50E+12,SZSE
399300,CSI300 ,20170609,1500,3575.148,3578.655,3574.911,3576.17,797913300,9317602278,1.50E+12,SZSE
399300,CSI300 ,20170612,1500,3570.386,3574.937,3568.314,3574.389,827822600,10716729733,1.50E+12,SZSE
399300,CSI300 ,20170613,1500,3579.248,3582.962,3577.424,3582.267,692955000,8402735130,1.50E+12,SZSE
399300,CSI300 ,20170614,1500,3531.492,3539.103,3530.994,3535.299,742545300,9083668146,1.50E+12,SZSE
399300,CSI300 ,20170615,1500,3523.062,3529.208,3522.536,3528.793,692412700,8804578181,1.50E+12,SZSE
399300,CSI300 ,20170616,1500,3519.05,3519.05,3514.693,3518.761,904081800,9908372462,1.50E+12,SZSE
399300,CSI300 ,20170619,1500,3544.355,3554.084,3544.355,3553.665,697386100,9155677819,1.50E+12,SZSE
399300,CSI300 ,20170620,1500,3542.792,3546.768,3540.618,3546.494,663661800,8229526484,1.50E+12,SZSE
399300,CSI300 ,20170621,1500,3575.386,3587.975,3575.386,3587.955,955381800,13512048222,1.50E+12,SZSE
399300,CSI300 ,20170622,1500,3603.131,3603.131,3590.037,3590.343,1389351200,17556725332,1.50E+12,SZSE
399300,CSI300 ,20170623,1500,3611.388,3622.955,3611.287,3622.883,1047395600,14651011913,1.50E+12,SZSE
399300,CSI300 ,20170626,1500,3666.57,3670.57,3665.48,3668.092,1426127800,15652504087,1.50E+12,SZSE
399300,CSI300 ,20170627,1500,3675.328,3675.328,3669.702,3674.715,834512300,11061087246,1.50E+12,SZSE
399300,CSI300 ,20170628,1500,3648.429,3648.47,3644.027,3646.167,826379700,10975046521,1.50E+12,SZSE
399300,CSI300 ,20170629,1500,3666.29,3669.067,3665.008,3668.828,981576200,12007667155,1.50E+12,SZSE
399300,CSI300 ,20170630,1500,3668.835,3669.527,3664.949,3666.798,833109100,10350695223,1.50E+12,SZSE
399300,CSI300 ,20170703,1500,3649.715,3650.846,3646.989,3650.846,736406500,9850239772,1.50E+12,SZSE
399300,CSI300 ,20170704,1500,3621.599,3621.599,3616.703,3619.984,837840600,10622031771,1.50E+12,SZSE
399300,CSI300 ,20170705,1500,3659.763,3660.004,3654.998,3659.68,1039160100,12752655486,1.50E+12,SZSE
399300,CSI300 ,20170706,1500,3659.305,3660.854,3655.731,3660.097,930688200,11673233163,1.50E+12,SZSE
399300,CSI300 ,20170707,1500,3654.659,3656.677,3654.014,3655.929,1131776900,12761551231,1.50E+12,SZSE
399300,CSI300 ,20170710,1500,3652.198,3653.807,3649.87,3653.687,1041652700,11599407943,1.50E+12,SZSE
399300,CSI300 ,20170711,1500,3677.693,3677.693,3670.439,3670.809,1042492300,13387165849,1.50E+12,SZSE
399300,CSI300 ,20170712,1500,3646.86,3658.99,3646.86,3658.824,825750700,10029398962,1.50E+12,SZSE
399300,CSI300 ,20170713,1500,3672.647,3687.377,3671.854,3686.921,1296325900,14758448598,1.50E+12,SZSE
399300,CSI300 ,20170714,1500,3701.822,3703.094,3699.78,3703.094,964083400,11724832234,1.50E+12,SZSE
399300,CSI300 ,20170717,1500,3673.151,3673.234,3662.948,3663.558,1602129900,16777028147,1.50E+12,SZSE
399300,CSI300 ,20170718,1500,3663.735,3667.181,3658.402,3667.181,1251801000,12854237994,1.50E+12,SZSE
399300,CSI300 ,20170719,1500,3723.054,3730.905,3722.656,3729.747,2077620200,22420582694,1.50E+12,SZSE
399300,CSI300 ,20170720,1500,3742.479,3748.001,3741.93,3747.884,1118023100,13430861350,1.50E+12,SZSE
399300,CSI300 ,20170721,1500,3729.229,3729.827,3722.081,3728.598,1078412500,13172161858,1.50E+12,SZSE
399300,CSI300 ,20170724,1500,3743.359,3744.685,3741.66,3743.469,1216886600,13623474286,1.50E+12,SZSE
399300,CSI300 ,20170725,1500,3719.881,3720.218,3716.747,3719.559,994492100,10814345495,1.50E+12,SZSE
399300,CSI300 ,20170726,1500,3702.003,3705.388,3701.058,3705.388,960331400,10703414646,1.50E+12,SZSE
399300,CSI300 ,20170727,1500,3710.484,3712.195,3706.698,3712.195,1147528400,13736185939,1.50E+12,SZSE
399300,CSI300 ,20170728,1500,3721.062,3722.313,3719.66,3721.891,977713800,11189225536,1.50E+12,SZSE
399300,CSI300 ,20170731,1500,3738.281,3739.118,3735.428,3737.873,1236980700,13944029124,1.50E+12,SZSE
399300,CSI300 ,20170801,1500,3761.071,3770.404,3759.737,3770.383,1112719200,13912896737,1.50E+12,SZSE
399300,CSI300 ,20170802,1500,3763.341,3763.842,3759.47,3760.853,1207416200,13733682610,1.50E+12,SZSE
399300,CSI300 ,20170803,1500,3726.418,3729.028,3725.06,3727.826,1136273700,12976595870,1.50E+12,SZSE
399300,CSI300 ,20170804,1500,3711.875,3717.256,3707.053,3707.58,1328642200,13992055558,1.50E+12,SZSE
399300,CSI300 ,20170807,1500,3727.424,3727.424,3723.015,3726.795,1146497400,12518463380,1.50E+12,SZSE
399300,CSI300 ,20170808,1500,3724.8,3732.685,3724.367,3732.213,1001092700,10691637089,1.50E+12,SZSE
399300,CSI300 ,20170809,1500,3730.667,3732.036,3727.661,3731.044,1178593000,12776807586,1.50E+12,SZSE
399300,CSI300 ,20170810,1500,3717.177,3717.669,3713.196,3715.921,1016311400,11625998813,1.50E+12,SZSE
399300,CSI300 ,20170811,1500,3651.866,3651.945,3645.212,3647.35,1779546200,18383974457,1.50E+12,SZSE
399300,CSI300 ,20170814,1500,3691.755,3694.698,3691.456,3694.683,1057919600,12396783705,1.50E+12,SZSE
399300,CSI300 ,20170815,1500,3701.876,3706.202,3701.018,3706.057,752105100,8749792143,1.50E+12,SZSE
399300,CSI300 ,20170816,1500,3698.308,3702.063,3697.797,3701.421,803148200,9911857341,1.50E+12,SZSE
399300,CSI300 ,20170817,1500,3718.865,3722.573,3718.842,3721.277,989917000,11903125413,1.50E+12,SZSE
399300,CSI300 ,20170818,1500,3722.928,3725.486,3722.03,3724.675,818671700,10315626414,1.50E+12,SZSE
399300,CSI300 ,20170821,1500,3738.371,3741.342,3737.224,3740.994,823628700,9909086306,1.50E+12,SZSE
399300,CSI300 ,20170822,1500,3742.03,3752.748,3742.019,3752.298,769008300,10016523295,1.50E+12,SZSE
399300,CSI300 ,20170823,1500,3754.778,3756.399,3754.587,3756.088,827665100,10280251759,1.50E+12,SZSE
399300,CSI300 ,20170824,1500,3734.402,3735.111,3731.957,3734.646,783441300,9166770876,1.50E+12,SZSE
399300,CSI300 ,20170825,1500,3792.653,3795.852,3792.636,3795.754,1261404100,14926292729,1.50E+12,SZSE
399300,CSI300 ,20170828,1500,3837.44,3843.012,3836.787,3842.712,1059307900,14166881386,1.50E+12,SZSE
399300,CSI300 ,20170829,1500,3829.617,3834.813,3826.226,3834.538,1069894600,12846203462,1.50E+12,SZSE
399300,CSI300 ,20170830,1500,3842.937,3842.937,3828.12,3834.301,1744662900,19329708883,1.50E+12,SZSE
399300,CSI300 ,20170831,1500,3821.548,3822.214,3819.77,3822.093,980289100,12064487149,1.50E+12,SZSE
399300,CSI300 ,20170901,1500,3827.705,3831.126,3827.705,3830.538,1195744600,13557290900,1.50E+12,SZSE
399300,CSI300 ,20170904,1500,3838.174,3845.83,3837.9,3845.616,1163324800,13245677990,1.50E+12,SZSE
399300,CSI300 ,20170905,1500,3854.577,3857.395,3852.92,3857.046,974568600,11742563655,1.50E+12,SZSE
399300,CSI300 ,20170906,1500,3850.095,3850.286,3845.577,3849.45,997624700,12095023416,1.50E+12,SZSE
399300,CSI300 ,20170907,1500,3836.705,3837.282,3829.062,3829.871,1210370000,14530811824,1.50E+12,SZSE
399300,CSI300 ,20170908,1500,3823.88,3826.64,3823.88,3825.99,886095600,11121894658,1.50E+12,SZSE
399300,CSI300 ,20170911,1500,3821.434,3826.405,3820.941,3825.645,1210702600,14206173958,1.51E+12,SZSE
399300,CSI300 ,20170912,1500,3830.479,3838.024,3830.269,3837.934,1009044200,12880769230,1.51E+12,SZSE
399300,CSI300 ,20170913,1500,3839.863,3843.864,3839.764,3842.606,886994400,11210301610,1.51E+12,SZSE
399300,CSI300 ,20170914,1500,3826.782,3830.639,3826.698,3829.955,883323200,10905746208,1.51E+12,SZSE
399300,CSI300 ,20170915,1500,3831.177,3833.041,3830.744,3831.297,897252700,11136409947,1.51E+12,SZSE
399300,CSI300 ,20170918,1500,3852.547,3852.647,3843.138,3843.143,1247255100,15223950783,1.51E+12,SZSE
399300,CSI300 ,20170919,1500,3827.554,3832.116,3823.905,3832.116,905814500,11204148195,1.51E+12,SZSE
399300,CSI300 ,20170920,1500,3838.852,3842.892,3838.852,3842.435,938477000,12219815717,1.51E+12,SZSE
399300,CSI300 ,20170921,1500,3843.196,3843.9,3837.58,3837.818,972359800,12424538057,1.51E+12,SZSE
399300,CSI300 ,20170922,1500,3833.395,3838.892,3832.322,3837.73,1060165700,13179548099,1.51E+12,SZSE
399300,CSI300 ,20170925,1500,3819.599,3819.736,3811.409,3817.792,1590766100,17594850963,1.51E+12,SZSE
399300,CSI300 ,20170926,1500,3815.195,3820.782,3814.475,3820.782,632702600,8343785045,1.51E+12,SZSE
399300,CSI300 ,20170927,1500,3822.671,3823.086,3820.059,3821.2,783957100,9710772386,1.51E+12,SZSE
399300,CSI300 ,20170928,1500,3825.777,3826.533,3821.037,3822.539,1091986800,12550390458,1.51E+12,SZSE
399300,CSI300 ,20170929,1500,3834.7,3836.855,3832.625,3836.501,875003700,10901360502,1.51E+12,SZSE
399300,CSI300 ,20171009,1500,3877.565,3883.735,3877.263,3882.208,817887300,10730161638,1.51E+12,SZSE
399300,CSI300 ,20171010,1500,3886.711,3890.575,3883.92,3889.864,823361400,11105478279,1.51E+12,SZSE
399300,CSI300 ,20171011,1500,3899.311,3903.138,3897.183,3902.687,769683700,10737468986,1.51E+12,SZSE
399300,CSI300 ,20171012,1500,3912.963,3917.444,3912.577,3912.954,996855000,11591517743,1.51E+12,SZSE
399300,CSI300 ,20171013,1500,3922.002,3923.231,3920.402,3921.002,1008206600,11696316679,1.51E+12,SZSE
399300,CSI300 ,20171016,1500,3921.49,3922.425,3913.446,3913.446,1051596800,12590225610,1.51E+12,SZSE
399300,CSI300 ,20171017,1500,3912.2,3915.735,3910.15,3913.069,887481500,10715887040,1.51E+12,SZSE
399300,CSI300 ,20171018,1500,3931.2,3944.163,3931.2,3944.163,1613013300,19151252993,1.51E+12,SZSE
399300,CSI300 ,20171019,1500,3926.09,3931.45,3924.431,3931.25,1471458000,16149909247,1.51E+12,SZSE
399300,CSI300 ,20171020,1500,3925.117,3927.436,3925.104,3926.852,741242800,9345234142,1.51E+12,SZSE
399300,CSI300 ,20171023,1500,3931.737,3932.894,3930.596,3930.798,769895400,9190403313,1.51E+12,SZSE
399300,CSI300 ,20171024,1500,3957.025,3959.483,3955.148,3959.395,796414600,10706332006,1.51E+12,SZSE
399300,CSI300 ,20171025,1500,3972.486,3978.089,3971.997,3976.949,1065224100,11886623003,1.51E+12,SZSE
399300,CSI300 ,20171026,1500,3988.937,3994.121,3988.891,3993.575,902291900,10924119496,1.51E+12,SZSE
399300,CSI300 ,20171027,1500,4012.437,4022.087,4011.835,4021.968,982451900,12788950994,1.51E+12,SZSE
399300,CSI300 ,20171030,1500,4001.172,4010.219,4000.734,4009.722,1369448500,16587344009,1.51E+12,SZSE
399300,CSI300 ,20171031,1500,4007.443,4008.355,4003.773,4006.718,1086557300,12989758280,1.51E+12,SZSE
399300,CSI300 ,20171101,1500,3998.65,3999.114,3994.947,3996.622,980528800,11673330045,1.51E+12,SZSE
399300,CSI300 ,20171102,1500,3993.377,3998.997,3993.31,3997.134,1132190200,13553955545,1.51E+12,SZSE
399300,CSI300 ,20171103,1500,3982.758,3994.349,3982.658,3992.698,1642716000,18669084741,1.51E+12,SZSE
399300,CSI300 ,20171106,1500,4008.872,4021.638,4007.836,4020.89,1050630800,13668749144,1.51E+12,SZSE
399300,CSI300 ,20171107,1500,4043.071,4055.547,4041.793,4054.247,1136303600,14333836330,1.51E+12,SZSE
399300,CSI300 ,20171108,1500,4040.625,4048.006,4040.625,4048.006,1012532900,13339218453,1.51E+12,SZSE
399300,CSI300 ,20171109,1500,4065.637,4076.587,4065.101,4075.9,1263408800,17046417605,1.51E+12,SZSE
399300,CSI300 ,20171110,1500,4115.647,4116.577,4108.906,4111.911,1358211200,18751483306,1.51E+12,SZSE
399300,CSI300 ,20171113,1500,4121.008,4128.989,4120.659,4128.073,1192690100,15856751976,1.51E+12,SZSE
399300,CSI300 ,20171114,1500,4102.59,4102.686,4096.42,4099.351,1047584000,14504616221,1.51E+12,SZSE
399300,CSI300 ,20171115,1500,4067.477,4076.878,4067.462,4073.67,986364700,13664812615,1.51E+12,SZSE
399300,CSI300 ,20171116,1500,4103.134,4105.968,4102.59,4105.012,1209476500,17120520763,1.51E+12,SZSE
399300,CSI300 ,20171117,1500,4116.64,4122.272,4112.828,4120.851,2549272800,31519741243,1.51E+12,SZSE
399300,CSI300 ,20171120,1500,4134.363,4144.514,4134.363,4143.833,1258495400,17049755400,1.51E+12,SZSE
399300,CSI300 ,20171121,1500,4210.331,4218.211,4210.225,4217.702,1548823300,20469419487,1.51E+12,SZSE
399300,CSI300 ,20171122,1500,4216.159,4228.334,4216.159,4227.567,1208927400,16441591177,1.51E+12,SZSE
399300,CSI300 ,20171123,1500,4116.38,4116.38,4086.943,4102.397,2224542500,28104392837,1.51E+12,SZSE
399300,CSI300 ,20171124,1500,4102.177,4104.808,4096.864,4104.203,1522300800,18804826473,1.51E+12,SZSE
399300,CSI300 ,20171127,1500,4044.924,4052.318,4039.946,4049.948,1750729800,22690857859,1.51E+12,SZSE
399300,CSI300 ,20171128,1500,4046.818,4055.824,4046.566,4055.824,973481800,13258823500,1.51E+12,SZSE
399300,CSI300 ,20171129,1500,4049.218,4057.073,4049.067,4053.753,1109630400,14277987029,1.51E+12,SZSE
399300,CSI300 ,20171130,1500,4002.058,4007.325,3998.39,4006.099,1013630200,13716893346,1.51E+12,SZSE
399300,CSI300 ,20171201,1500,3997.961,4001.382,3994.827,3998.137,1033479500,13965348177,1.51E+12,SZSE
399300,CSI300 ,20171204,1500,4020.798,4021.071,4015.021,4018.857,926946400,11526697149,1.51E+12,SZSE
399300,CSI300 ,20171205,1500,4041.806,4045.72,4039.096,4040.17,1836372900,23731067493,1.51E+12,SZSE
399300,CSI300 ,20171206,1500,4009.713,4016.19,4007.855,4015.821,1115456500,14076431027,1.51E+12,SZSE
399300,CSI300 ,20171207,1500,3960.053,3971.143,3960.053,3971.057,1164806000,14214548111,1.51E+12,SZSE
399300,CSI300 ,20171208,1500,4001.634,4003.853,3999.932,4003.379,818830100,11318702644,1.51E+12,SZSE
399300,CSI300 ,20171211,1500,4060.283,4069.5,4059.879,4069.5,945735700,13436452981,1.51E+12,SZSE
399300,CSI300 ,20171212,1500,4029.68,4030.375,4015.487,4016.016,884366300,11797885324,1.51E+12,SZSE
399300,CSI300 ,20171213,1500,4048.92,4052.543,4048.742,4050.093,797890000,11954179494,1.51E+12,SZSE
399300,CSI300 ,20171214,1500,4027.102,4027.536,4024.559,4026.152,665674100,9533331599,1.51E+12,SZSE
399300,CSI300 ,20171215,1500,3989.861,3991.533,3980.856,3980.856,831076000,11224437284,1.51E+12,SZSE
399300,CSI300 ,20171218,1500,3979.078,3985.959,3977.455,3985.291,744071800,9965430761,1.51E+12,SZSE
399300,CSI300 ,20171219,1500,4033.483,4035.63,4031.61,4035.329,780454800,10845129183,1.51E+12,SZSE
399300,CSI300 ,20171220,1500,4026.508,4030.766,4023.011,4030.49,924253700,12043988190,1.51E+12,SZSE
399300,CSI300 ,20171221,1500,4066.265,4068.012,4063.238,4067.849,743150900,10818159870,1.51E+12,SZSE
399300,CSI300 ,20171222,1500,4049.112,4054.944,4048.872,4054.598,665453400,8916745678,1.51E+12,SZSE
399300,CSI300 ,20171225,1500,4040.655,4042.058,4038.627,4041.54,670419200,9117608230,1.51E+12,SZSE
399300,CSI300 ,20171226,1500,4053.736,4054.021,4050.917,4053.622,861661500,11001624578,1.51E+12,SZSE
399300,CSI300 ,20171227,1500,3991.189,3993.037,3986.739,3991.208,984032800,14027107421,1.51E+12,SZSE
399300,CSI300 ,20171228,1500,4018.091,4020.301,4013.497,4018.897,971940500,12797757268,1.51E+12,SZSE
399300,CSI300 ,20171229,1500,4023.533,4031.511,4022.692,4030.855,916620100,12894789971,1.51E+12,SZSE
399300,CSI300 ,20180102,1500,4085.077,4087.777,4084.333,4087.401,1004833600,12926731433,1.51E+12,SZSE
399300,CSI300 ,20180103,1500,4105.724,4112.197,4104.476,4111.393,1116161700,15065425042,1.51E+12,SZSE
399300,CSI300 ,20180104,1500,4121.875,4129.412,4121.763,4128.812,1211975300,15301242275,1.52E+12,SZSE
399300,CSI300 ,20180105,1500,4141.341,4142.011,4135.589,4138.751,1385060700,16237009559,1.52E+12,SZSE
399300,CSI300 ,20180108,1500,4147.145,4160.572,4146.728,4160.16,1056282100,13850799634,1.52E+12,SZSE
399300,CSI300 ,20180109,1500,4187.4,4189.985,4183.834,4189.298,1291535400,16512296652,1.52E+12,SZSE
399300,CSI300 ,20180110,1500,4207,4211.004,4206.532,4207.813,1203468900,15020214588,1.52E+12,SZSE
399300,CSI300 ,20180111,1500,4204.199,4205.838,4203.544,4205.586,978994500,12275430300,1.52E+12,SZSE
399300,CSI300 ,20180112,1500,4226.519,4227.318,4223.345,4225.001,944932800,14537578176,1.52E+12,SZSE
399300,CSI300 ,20180115,1500,4230.082,4230.082,4216.706,4225.239,1371394700,18019145026,1.52E+12,SZSE
399300,CSI300 ,20180116,1500,4245.985,4260.212,4243.334,4258.473,1741796300,22887292054,1.52E+12,SZSE
399300,CSI300 ,20180117,1500,4249.183,4250.328,4246.15,4248.116,1148627000,15999781531,1.52E+12,SZSE
399300,CSI300 ,20180118,1500,4263.081,4272.712,4260.241,4271.417,1669617000,19847615887,1.52E+12,SZSE
399300,CSI300 ,20180119,1500,4273.58,4286.351,4269.719,4285.395,1555645900,18837451498,1.52E+12,SZSE
399300,CSI300 ,20180122,1500,4324.445,4338.483,4324.445,4336.597,1398553800,19338430457,1.52E+12,SZSE
399300,CSI300 ,20180123,1500,4370.826,4383.572,4369.429,4382.613,2063570500,23893837674,1.52E+12,SZSE
399300,CSI300 ,20180124,1500,4387.229,4390.808,4382.824,4389.885,1785078400,23250627658,1.52E+12,SZSE
399300,CSI300 ,20180125,1500,4367.291,4372.1,4361.691,4365.079,1475170200,18758521936,1.52E+12,SZSE
399300,CSI300 ,20180126,1500,4381.185,4385.692,4377.94,4381.3,1849652000,22544184481,1.52E+12,SZSE
399300,CSI300 ,20180129,1500,4290.093,4302.278,4290.093,4302.018,1299647400,17503183843,1.52E+12,SZSE
399300,CSI300 ,20180130,1500,4256.975,4257.308,4251.636,4256.102,1281174400,16483360808,1.52E+12,SZSE
399300,CSI300 ,20180131,1500,4277.056,4278.172,4268.981,4275.899,1230389500,15622549443,1.52E+12,SZSE
399300,CSI300 ,20180201,1500,4237.479,4247.998,4237.479,4245.898,2195728800,27185584978,1.52E+12,SZSE
399300,CSI300 ,20180202,1500,4266.957,4271.76,4266.95,4271.233,1379751800,16989474238,1.52E+12,SZSE
399300,CSI300 ,20180205,1500,4264.243,4274.146,4262.687,4274.146,1281997000,16160713838,1.52E+12,SZSE
399300,CSI300 ,20180206,1500,4157.963,4159.718,4144.438,4148.886,2808235000,35803276728,1.52E+12,SZSE
399300,CSI300 ,20180207,1500,4056.414,4060.89,4048.917,4050.497,1542303800,20670728506,1.52E+12,SZSE
399300,CSI300 ,20180208,1500,4004.621,4018.499,4004.302,4012.047,1236695500,15083609202,1.52E+12,SZSE
399300,CSI300 ,20180209,1500,3822.688,3841.287,3809.559,3840.653,2131889900,23899458989,1.52E+12,SZSE
399300,CSI300 ,20180212,1500,3893.687,3893.722,3889.198,3890.105,809236600,9741324887,1.52E+12,SZSE
399300,CSI300 ,20180213,1500,3931.275,3936.297,3930.672,3935.632,689950800,8646492061,1.52E+12,SZSE
399300,CSI300 ,20180214,1500,3968.144,3968.144,3966.195,3966.961,898160200,11179900697,1.52E+12,SZSE
399300,CSI300 ,20180222,1500,4046.442,4053.168,4045.971,4052.733,770832900,9804251704,1.52E+12,SZSE
399300,CSI300 ,20180223,1500,4064.959,4071.3,4062.983,4071.089,827147600,10614752856,1.52E+12,SZSE
399300,CSI300 ,20180226,1500,4108.435,4118.795,4107.461,4118.419,977586900,12454696506,1.52E+12,SZSE
399300,CSI300 ,20180227,1500,4055.723,4062.764,4054.054,4058.981,1010892700,12803141040,1.52E+12,SZSE
399300,CSI300 ,20180228,1500,4031.984,4031.984,4022.589,4023.642,813684800,10747924707,1.52E+12,SZSE
399300,CSI300 ,20180301,1500,4043.038,4049.311,4042.924,4049.086,863636400,11266623274,1.52E+12,SZSE
399300,CSI300 ,20180302,1500,4017.567,4020.548,4015.849,4016.461,795376300,10307577948,1.52E+12,SZSE
399300,CSI300 ,20180305,1500,4012.821,4018.564,4012.657,4018.097,759159500,9935940994,1.52E+12,SZSE
399300,CSI300 ,20180306,1500,4055.727,4067.529,4054.849,4066.565,1444138400,15841892404,1.52E+12,SZSE
399300,CSI300 ,20180307,1500,4030.539,4037.541,4028.066,4036.654,895586700,11209680078,1.52E+12,SZSE
399300,CSI300 ,20180308,1500,4069.571,4078.226,4069.548,4077.6,944539800,12694850366,1.52E+12,SZSE
399300,CSI300 ,20180309,1500,4105.998,4109.219,4105.592,4108.865,1074342400,13774227426,1.52E+12,SZSE
399300,CSI300 ,20180312,1500,4122.561,4127.873,4121.995,4127.666,1172774800,14530958894,1.52E+12,SZSE
399300,CSI300 ,20180313,1500,4090.975,4092.425,4087.565,4091.253,1004862300,12416688503,1.52E+12,SZSE
399300,CSI300 ,20180314,1500,4079.569,4080.251,4072.118,4073.345,839812700,11314330726,1.52E+12,SZSE
399300,CSI300 ,20180315,1500,4086.294,4096.517,4086.055,4096.163,740291000,10827784206,1.52E+12,SZSE
399300,CSI300 ,20180316,1500,4064.389,4064.389,4056.306,4056.423,1155526500,15342082009,1.52E+12,SZSE
399300,CSI300 ,20180319,1500,4070.202,4074.495,4067.099,4074.248,758902400,10934409498,1.52E+12,SZSE
399300,CSI300 ,20180320,1500,4071.135,4078.211,4070.396,4077.704,607561900,8675086048,1.52E+12,SZSE
399300,CSI300 ,20180321,1500,4049.504,4062.15,4046.241,4061.05,1103190200,14690888449,1.52E+12,SZSE
399300,CSI300 ,20180322,1500,4021.461,4021.784,4016.429,4020.349,833365700,11408511266,1.52E+12,SZSE
399300,CSI300 ,20180323,1500,3892.42,3906.35,3886.434,3904.936,1656425800,19629204671,1.52E+12,SZSE
399300,CSI300 ,20180326,1500,3870.062,3880.237,3870.062,3879.893,881512200,11598432571,1.52E+12,SZSE
399300,CSI300 ,20180327,1500,3895.325,3913.42,3894.627,3913.269,898391500,12519840487,1.52E+12,SZSE
399300,CSI300 ,20180328,1500,3842.824,3846.004,3835.883,3842.716,918234500,12709184322,1.52E+12,SZSE
399300,CSI300 ,20180329,1500,3907.747,3907.747,3893.68,3894.05,1090286300,13117940394,1.52E+12,SZSE
399300,CSI300 ,20180330,1500,3895.473,3898.774,3895.212,3898.498,835873900,11347138395,1.52E+12,SZSE
399300,CSI300 ,20180402,1500,3885.88,3887.741,3883.995,3886.919,782962400,10341976522,1.52E+12,SZSE
